review_id,category,rating,sentiment_label,language,review_text
6700,Food,5,Positive,Code-mixed,amazing perfect good perfect amazing m maza aa gaya
6701,Clothing,5,Positive,English,perfect amazing amazing love amazing
6702,Electronics,3,Neutral,English,item item shipping arrived average
6703,Clothing,5,Positive,English,excellent excellent perfect amazing good
6704,Food,3,Neutral,English,arrived okay shipping product shipping
6705,Electronics,1,Negative,English,bad terrible unhappy worst terrible
6706,Clothing,3,Neutral,English,average average average okay product
6707,Electronics,1,Negative,Code-mixed,bad bad bad refund worst cheated
6708,Electronics,3,Neutral,Code-mixed,okay arrived product item arrived theek hai
6709,Beauty,5,Positive,English,love great excellent love perfect
6710,Food,5,Positive,English,excellent good happy love great
6711,Clothing,5,Positive,English,love amazing good love good
6712,Electronics,5,Positive,English,happy excellent great amazing happy
6713,Electronics,5,Positive,English,good excellent good amazing happy
6714,Clothing,5,Positive,English,excellent amazing great happy perfect
6715,Electronics,5,Positive,English,great excellent amazing perfect good
6716,Food,5,Positive,English,love excellent amazing great good
6717,Electronics,5,Positive,English,excellent good love amazing love
6718,Electronics,5,Positive,English,great perfect perfect happy excellent
6719,Electronics,5,Positive,English,amazing amazing great love great
6720,Electronics,5,Positive,English,perfect perfect great perfect amazing
6721,Food,1,Negative,English,worst waste terrible refund worst
6722,Electronics,5,Positive,English,great great good amazing happy
6723,Clothing,5,Positive,Code-mixed,excellent amazing excellent love amazing m maza aa gaya
6724,Clothing,5,Positive,English,happy excellent excellent happy great
6725,Electronics,5,Positive,English,amazing love happy good perfect
6726,Electronics,5,Positive,English,happy love amazing amazing perfect
6727,Clothing,5,Positive,English,excellent happy happy perfect great
6728,Electronics,5,Positive,English,great perfect perfect great good
6729,Electronics,3,Neutral,English,item shipping product average average
6730,Electronics,5,Positive,English,good perfect great amazing amazing
6731,Clothing,5,Positive,Code-mixed,perfect good perfect great love bahut accha
6732,Beauty,5,Positive,Code-mixed,love good love excellent happy bahut accha
6733,Electronics,3,Neutral,English,item item okay okay product
6734,Clothing,3,Neutral,Code-mixed,item product okay product arrived theek hai
6735,Food,5,Positive,English,amazing perfect love amazing happy
6736,Home,5,Positive,English,happy amazing love amazing excellent
6737,Clothing,5,Positive,English,happy good love great happy
6738,Food,3,Neutral,English,okay okay average average product
6739,Electronics,5,Positive,English,good love love excellent great
6740,Home,5,Positive,English,love love great happy good
6741,Clothing,5,Positive,English,good great amazing great love
6742,Electronics,5,Positive,English,perfect good love happy happy
6743,Home,5,Positive,English,happy happy amazing love happy
6744,Electronics,5,Positive,English,perfect great amazing perfect good
6745,Electronics,5,Positive,English,excellent amazing happy love good
6746,Electronics,3,Neutral,Code-mixed,okay okay item okay okay theek hai
6747,Food,5,Positive,English,great amazing great love good
6748,Clothing,5,Positive,English,amazing good happy amazing perfect
6749,Food,5,Positive,English,perfect good great good happy
6750,Electronics,5,Positive,Code-mixed,good good good great amazing bahut accha
6751,Electronics,1,Negative,English,worst waste terrible bad unhappy
6752,Electronics,5,Positive,Code-mixed,amazing perfect amazing love love vadiya
6753,Electronics,5,Positive,English,love happy amazing happy happy
6754,Books,5,Positive,English,amazing amazing great love excellent
6755,Electronics,3,Neutral,English,average shipping okay shipping product
6756,Electronics,5,Positive,Code-mixed,perfect love excellent great love m maza aa gaya
6757,Beauty,5,Positive,Code-mixed,good perfect love good great vadiya
6758,Clothing,5,Positive,English,good good perfect amazing happy
6759,Clothing,5,Positive,English,excellent excellent amazing amazing good
6760,Electronics,3,Neutral,English,arrived item arrived arrived shipping
6761,Clothing,3,Neutral,English,okay arrived item average shipping
6762,Home,5,Positive,English,great great great good perfect
6763,Clothing,3,Neutral,Code-mixed,average shipping average okay arrived theek hai
6764,Electronics,5,Positive,English,great good love happy happy
6765,Books,5,Positive,English,perfect great excellent amazing perfect
6766,Books,5,Positive,English,perfect good good love perfect
6767,Beauty,5,Positive,English,excellent amazing good perfect good
6768,Electronics,5,Positive,English,excellent love love love great
6769,Clothing,1,Negative,English,waste refund bad waste waste
6770,Electronics,1,Negative,English,terrible terrible terrible waste unhappy
6771,Electronics,5,Positive,English,good amazing happy happy good
6772,Electronics,5,Positive,English,great happy love happy love
6773,Clothing,5,Positive,English,good great perfect happy amazing
6774,Electronics,5,Positive,English,love amazing happy happy perfect
6775,Electronics,5,Positive,English,perfect amazing excellent amazing perfect
6776,Books,1,Negative,English,waste worst refund broke worst
6777,Electronics,5,Positive,English,excellent good happy great amazing
6778,Electronics,1,Negative,English,worst broke unhappy refund bad
6779,Electronics,5,Positive,English,love great love happy happy
6780,Electronics,5,Positive,Code-mixed,great excellent great excellent happy m maza aa gaya
6781,Food,5,Positive,English,amazing great excellent happy perfect
6782,Food,5,Positive,English,excellent happy happy perfect amazing
6783,Electronics,5,Positive,English,love excellent excellent perfect love
6784,Electronics,5,Positive,English,great great great perfect happy
6785,Clothing,5,Positive,English,good happy happy happy amazing
6786,Electronics,5,Positive,English,great amazing good excellent perfect
6787,Clothing,1,Negative,Code-mixed,refund terrible terrible terrible waste cheated
6788,Clothing,5,Positive,English,excellent excellent love love great
6789,Clothing,5,Positive,English,happy good love good good
6790,Clothing,5,Positive,English,excellent happy happy good love
6791,Electronics,5,Positive,Code-mixed,love great love amazing excellent m maza aa gaya
6792,Clothing,5,Positive,English,excellent great excellent good good
6793,Clothing,1,Negative,Code-mixed,refund terrible terrible refund refund paisa barbad
6794,Electronics,3,Neutral,English,product arrived item product item
6795,Electronics,5,Positive,English,good amazing excellent happy perfect
6796,Electronics,1,Negative,English,broke broke terrible terrible worst
6797,Clothing,3,Neutral,English,okay arrived arrived okay arrived
6798,Electronics,5,Positive,English,good love amazing great love
6799,Clothing,5,Positive,English,great amazing great perfect good
6800,Electronics,3,Neutral,English,average arrived product average okay
6801,Clothing,5,Positive,English,great love amazing good amazing
6802,Electronics,1,Negative,Code-mixed,unhappy bad bad unhappy refund paisa barbad
6803,Clothing,3,Neutral,Code-mixed,shipping average shipping arrived average theek hai
6804,Electronics,5,Positive,English,amazing happy good amazing good
6805,Electronics,3,Neutral,English,okay arrived average item okay
6806,Clothing,5,Positive,English,good love love perfect good
6807,Electronics,3,Neutral,English,okay item okay arrived product
6808,Electronics,3,Neutral,English,average average shipping item product
6809,Electronics,3,Neutral,English,average arrived average average item
6810,Electronics,5,Positive,English,great happy good love perfect
6811,Electronics,5,Positive,English,amazing happy amazing love happy
6812,Food,5,Positive,English,perfect great good excellent amazing
6813,Home,1,Negative,English,waste worst broke worst bad
6814,Clothing,5,Positive,English,love happy perfect perfect perfect
6815,Clothing,1,Negative,Code-mixed,broke terrible refund bad terrible paisa barbad
6816,Electronics,5,Positive,English,excellent love excellent great great
6817,Electronics,1,Negative,English,worst unhappy unhappy broke terrible
6818,Electronics,5,Positive,English,excellent excellent great happy love
6819,Clothing,5,Positive,English,great happy amazing good great
6820,Books,1,Negative,English,bad worst unhappy terrible terrible
6821,Food,5,Positive,English,perfect excellent good good happy
6822,Home,1,Negative,English,refund worst unhappy unhappy worst
6823,Electronics,5,Positive,English,amazing amazing amazing perfect amazing
6824,Electronics,5,Positive,English,love good amazing love perfect
6825,Electronics,1,Negative,English,bad broke broke broke terrible
6826,Clothing,5,Positive,English,amazing amazing great perfect perfect
6827,Electronics,5,Positive,English,love good love excellent great
6828,Beauty,3,Neutral,English,product item item shipping product
6829,Electronics,3,Neutral,English,okay okay arrived shipping product
6830,Home,3,Neutral,English,average product okay product shipping
6831,Electronics,5,Positive,Code-mixed,happy perfect perfect happy amazing vadiya
6832,Electronics,5,Positive,English,excellent perfect excellent amazing amazing
6833,Clothing,1,Negative,English,bad unhappy broke unhappy broke
6834,Clothing,3,Neutral,English,okay average average shipping product
6835,Electronics,3,Neutral,English,okay item arrived item item
6836,Electronics,5,Positive,English,happy happy good happy good
6837,Electronics,3,Neutral,English,average product product average okay
6838,Clothing,5,Positive,Code-mixed,great amazing happy good excellent vadiya
6839,Clothing,5,Positive,English,perfect happy amazing amazing amazing
6840,Food,3,Neutral,English,product arrived shipping item okay
6841,Electronics,5,Positive,English,good love good amazing excellent
6842,Clothing,5,Positive,English,great great love amazing happy
6843,Electronics,1,Negative,English,refund worst waste broke waste
6844,Clothing,5,Positive,English,love great amazing good happy
6845,Beauty,1,Negative,Code-mixed,terrible bad worst terrible waste bekar quality
6846,Electronics,3,Neutral,Code-mixed,product okay product item product theek hai
6847,Books,5,Positive,Code-mixed,happy perfect great happy perfect vadiya
6848,Electronics,5,Positive,English,excellent excellent great excellent perfect
6849,Electronics,5,Positive,English,perfect excellent excellent amazing excellent
